segment_id,system_type,corridor_name,district,pipe_class,pipe_material,diameter_inches,length_ft,depth_ft,install_year,asset_age_years,condition_score,breaks_last_5yr,soil_corrosivity,capacity_utilization_pct,ii_risk_flag,criticality_class,estimated_replacement_cost_usd,last_inspection_date,inspection_method,lat,lon
SEW-03964,Wastewater,28th St,North End,lateral,Vitrified Clay,24,1381,8.4,1958,68,44,14,0.72,65.2,True,Low,292567,2024-11-26,Smoke Test,43.666917,-116.212739
SEW-03965,Wastewater,Broadway Ave,Downtown,trunk,Vitrified Clay,48,2182,11.4,1957,69,54,5,0.78,34.9,True,Medium,1731682,2025-08-03,Dye Test,43.626,-116.187858
SEW-03966,Wastewater,Warm Springs Ave,East Bench,collector,Vitrified Clay,24,629,15.5,1938,88,50,11,0.45,87.6,True,Low,206420,2023-01-04,Smoke Test,43.606491,-116.175
SEW-03967,Wastewater,Victory Rd,Southeast,collector,PVC,15,707,13.5,1994,32,88,0,0.55,70.7,False,Medium,368769,2025-02-18,Flow Monitoring,43.568351,-116.156005
SEW-03968,Wastewater,McMillan Rd,West Boise,collector,Ductile Iron,24,226,9.2,1993,33,82,1,0.5,45.6,False,High,39047,2024-08-15,CCTV,43.643704,-116.285223
SEW-03969,Wastewater,Gowen Rd,Southeast,lateral,PVC,12,1435,16.2,2024,2,89,1,0.55,28.1,False,High,586977,2025-11-26,Smoke Test,43.54162,-116.150115
SEW-03970,Wastewater,Gowen Rd,Southeast,lateral,PVC,8,1992,15.9,2007,19,100,0,0.55,61.2,False,Low,242411,2023-06-04,CCTV,43.545327,-116.133684
SEW-03971,Wastewater,Chinden Blvd,West Boise,collector,PVC,24,1291,12.3,2006,20,94,0,0.5,46.2,False,Medium,392297,2023-03-09,CCTV,43.652374,-116.325504
SEW-03972,Wastewater,Main St,Downtown,collector,Vitrified Clay,15,1658,15.4,1945,81,48,7,0.78,78.6,True,Low,798108,2022-10-29,CCTV,43.613931,-116.175
SEW-03973,Wastewater,Chinden Blvd,West Boise,collector,PVC,24,312,16.3,1997,29,98,0,0.5,36.4,False,Medium,169054,2024-02-12,CCTV,43.654006,-116.28511
SEW-03974,Wastewater,Jefferson St,Downtown,collector,Vitrified Clay,18,2215,20.3,1959,67,46,7,0.78,71.0,True,Medium,1266629,2023-12-08,Smoke Test,43.615887,-116.175
SEW-03975,Wastewater,Eisenman Rd,Southeast,collector,Ductile Iron,18,1945,22.7,1994,32,83,1,0.55,63.1,False,High,970240,2025-09-25,Flow Monitoring,43.571612,-116.172398
SEW-03976,Wastewater,Capitol Blvd,Downtown,trunk,Concrete,42,1904,17.9,1949,77,76,2,0.78,66.3,False,High,1320425,2024-08-12,CCTV,43.625485,-116.201039
SEW-03977,Wastewater,8th St,Downtown,lateral,Vitrified Clay,15,482,25.0,1961,65,38,5,0.78,60.5,True,Medium,260422,2024-01-12,Smoke Test,43.626,-116.195818
SEW-03978,Wastewater,Capitol Blvd,Downtown,trunk,Vitrified Clay,30,2207,8.8,1963,63,52,5,0.78,69.2,True,Critical,1271386,2023-02-27,Dye Test,43.6,-116.203315
SEW-03979,Wastewater,Idaho St,Downtown,lateral,Concrete,10,234,16.4,1954,72,79,0,0.78,79.1,False,Critical,79373,2025-05-17,Dye Test,43.615644,-116.22
SEW-03980,Wastewater,Victory Rd,Southwest,collector,Vitrified Clay,12,259,15.3,1963,63,54,6,0.6,45.5,True,High,30570,2025-05-19,Flow Monitoring,43.568721,-116.246437
SEW-03981,Wastewater,Harrison Blvd,North End,collector,Vitrified Clay,21,1422,10.4,1942,84,45,4,0.72,100.0,True,High,526021,2024-02-14,CCTV,43.626,-116.20041
SEW-03982,Wastewater,Milwaukee St,Southeast,lateral,PVC,12,750,11.7,1976,50,97,0,0.55,65.9,False,Medium,342332,2023-06-13,Dye Test,43.571043,-116.2
SEW-03983,Wastewater,Ustick Rd,West Boise,collector,Ductile Iron,15,299,23.1,1997,29,75,1,0.5,27.7,False,Critical,130108,2023-12-26,Flow Monitoring,43.634887,-116.261071
SEW-03984,Wastewater,Overland Rd,Southwest,trunk,Ductile Iron,24,1159,11.4,1993,33,85,1,0.6,59.7,False,High,737928,2022-09-25,Dye Test,43.586883,-116.231976
SEW-03985,Wastewater,Franklin Rd,West Boise,collector,PVC,24,1277,24.0,2016,10,100,0,0.5,39.6,False,Low,483987,2022-11-25,CCTV,43.605666,-116.295165
SEW-03986,Wastewater,Ten Mile Rd,West Boise,collector,PVC,18,1405,11.3,2018,8,84,0,0.5,9.1,False,Low,202616,2023-11-23,CCTV,43.654684,-116.318798
SEW-03987,Wastewater,Shaw Mountain Rd,East Bench,lateral,PVC,18,1919,5.2,1975,51,86,1,0.45,28.3,False,Critical,939339,2023-09-18,Flow Monitoring,43.604374,-116.135522
SEW-03988,Wastewater,Federal Way,East Bench,collector,Concrete,24,1194,6.4,1993,33,91,2,0.45,74.3,False,Low,736745,2025-06-25,Manhole Inspection,43.594213,-116.119523
SEW-03989,Wastewater,Front St,Downtown,collector,Concrete,24,413,16.4,1947,79,71,0,0.78,80.1,False,Low,245544,2024-05-25,Flow Monitoring,43.605326,-116.2067
SEW-03990,Wastewater,Boise Ave,East Bench,collector,Ductile Iron,24,1254,5.8,1974,52,73,5,0.45,89.3,False,Critical,370966,2023-08-11,Manhole Inspection,43.597033,-116.175
SEW-03991,Wastewater,Boise Ave,East Bench,collector,Concrete,24,2092,10.9,1971,55,83,0,0.45,70.7,False,Low,1385880,2023-12-15,Smoke Test,43.59931,-116.148645
SEW-03992,Wastewater,Shaw Mountain Rd,East Bench,lateral,PVC,8,277,16.6,1981,45,94,0,0.45,68.8,False,Medium,38218,2023-07-16,Smoke Test,43.596282,-116.139193
SEW-03993,Wastewater,Federal Way,East Bench,collector,Concrete,21,447,5.8,1983,43,79,0,0.45,76.6,False,Medium,163611,2025-06-23,CCTV,43.594499,-116.175
SEW-03994,Wastewater,Five Mile Rd,Southwest,collector,Vitrified Clay,15,637,8.5,1962,64,50,6,0.6,56.8,True,Critical,252146,2025-04-06,Manhole Inspection,43.59841,-116.295696
SEW-03995,Wastewater,Curtis Rd,Southwest,lateral,PVC,18,292,23.8,1976,50,80,0,0.6,78.6,False,Low,94987,2025-07-11,Flow Monitoring,43.564662,-116.224347
SEW-03996,Wastewater,Eastman St,North End,lateral,Vitrified Clay,12,1972,21.1,1929,97,35,12,0.72,53.4,True,Low,873009,2023-10-01,Smoke Test,43.642103,-116.204518
SEW-03997,Wastewater,8th St,Downtown,lateral,Vitrified Clay,8,363,20.5,1965,61,62,4,0.78,100.0,True,High,51916,2023-05-08,Flow Monitoring,43.626,-116.194644
SEW-03998,Wastewater,Victory Rd,Southeast,collector,Vitrified Clay,15,1683,13.3,1958,68,53,4,0.55,45.0,True,Medium,369814,2023-10-17,Dye Test,43.568844,-116.2
SEW-03999,Wastewater,Overland Rd,Southeast,collector,Vitrified Clay,18,2268,10.0,1973,53,56,6,0.55,66.8,True,Low,597669,2022-11-18,Smoke Test,43.588642,-116.174271
SEW-04000,Wastewater,Harrison Blvd,North End,collector,Vitrified Clay,12,560,22.3,1957,69,45,3,0.72,63.4,True,Medium,197728,2024-05-10,Flow Monitoring,43.671494,-116.198229
SEW-04001,Wastewater,Cloverdale Rd,West Boise,collector,PVC,24,2074,16.5,2000,26,94,0,0.5,40.6,False,Medium,1091683,2024-03-29,Dye Test,43.639853,-116.337052
SEW-04002,Wastewater,Curtis Rd,Southwest,lateral,Vitrified Clay,10,281,11.2,1974,52,60,4,0.6,69.3,True,Low,62311,2022-11-14,Manhole Inspection,43.6,-116.221553
SEW-04003,Wastewater,Broadway Ave,Southeast,trunk,Ductile Iron,48,833,19.8,1970,56,68,0,0.55,31.4,False,High,728090,2025-10-26,Flow Monitoring,43.579549,-116.189265
SEW-04004,Wastewater,Franklin Rd,West Boise,collector,PVC,21,1827,14.5,2005,21,88,1,0.5,56.8,False,Low,977126,2023-04-15,Smoke Test,43.607996,-116.276114
SEW-04005,Wastewater,Gowen Rd,Southeast,lateral,PVC,12,385,8.0,2023,3,91,0,0.55,51.2,False,High,55673,2022-11-27,Flow Monitoring,43.54193,-116.176065
SEW-04006,Wastewater,9th St,Downtown,lateral,Orangeburg,8,719,11.1,1952,74,66,4,0.78,100.0,True,Medium,173420,2023-07-16,Flow Monitoring,43.626,-116.19857
SEW-04007,Wastewater,Franklin Rd,West Boise,collector,Concrete,24,534,22.9,1993,33,80,0,0.5,54.2,False,Low,120172,2025-03-19,Manhole Inspection,43.60753,-116.281889
SEW-04008,Wastewater,Curtis Rd,Southwest,lateral,Ductile Iron,18,1062,16.6,1994,32,73,0,0.6,66.8,False,Low,549115,2022-12-11,Manhole Inspection,43.549058,-116.222389
SEW-04009,Wastewater,Overland Rd,Southeast,collector,Ductile Iron,18,678,18.1,1983,43,76,1,0.55,72.6,False,High,314786,2023-08-04,Flow Monitoring,43.585157,-116.2
SEW-04010,Wastewater,Front St,Downtown,collector,Vitrified Clay,18,2024,21.5,1944,82,32,7,0.78,82.8,True,Critical,344857,2023-05-25,Flow Monitoring,43.605865,-116.206495
SEW-04011,Wastewater,Bannock St,Downtown,lateral,Vitrified Clay,8,1695,18.9,1933,93,37,6,0.78,100.0,True,Low,363935,2024-06-26,Dye Test,43.615976,-116.180011
SEW-04012,Wastewater,Resseguie St,North End,lateral,Vitrified Clay,10,2404,7.6,1927,99,50,7,0.72,56.7,True,Medium,577994,2023-03-04,Manhole Inspection,43.635924,-116.177021
SEW-04013,Wastewater,28th St,North End,lateral,Concrete,6,1302,19.2,1960,66,66,0,0.72,67.3,False,Medium,386270,2023-08-16,Smoke Test,43.638555,-116.213605
SEW-04014,Wastewater,Bogus Basin Rd,North End,lateral,Vitrified Clay,8,1312,23.1,1946,80,36,7,0.72,100.0,True,Low,269688,2024-01-03,Smoke Test,43.68,-116.214871
SEW-04015,Wastewater,Main St,Downtown,collector,Concrete,15,2126,15.6,1953,73,65,0,0.78,89.2,False,Low,886869,2023-04-05,Flow Monitoring,43.617571,-116.202388
SEW-04016,Wastewater,Curtis Rd,Southwest,lateral,Ductile Iron,8,2278,23.9,1975,51,77,0,0.6,84.1,False,Low,645752,2025-01-14,Flow Monitoring,43.6,-116.222012
SEW-04017,Wastewater,Broadway Ave,Southeast,trunk,Concrete,30,1878,15.8,1956,70,72,2,0.55,90.6,False,Critical,1200760,2023-04-26,Flow Monitoring,43.595,-116.186134
SEW-04018,Wastewater,State St,West Boise,collector,PVC,18,2415,17.0,2009,17,100,0,0.5,39.1,False,Low,1224022,2024-10-26,Manhole Inspection,43.635035,-116.247643
SEW-04019,Wastewater,Front St,Downtown,collector,Vitrified Clay,21,1830,9.5,1928,98,44,9,0.78,91.4,True,Low,693260,2022-12-22,Manhole Inspection,43.607812,-116.210412
SEW-04020,Wastewater,Jefferson St,Downtown,collector,Concrete,21,634,24.9,1942,84,75,2,0.78,59.1,False,Medium,269387,2023-07-09,Dye Test,43.61552,-116.217966
SEW-04021,Wastewater,Parkcenter Blvd,East Bench,trunk,Cast Iron,42,911,5.7,1956,70,72,8,0.45,66.8,True,Critical,441862,2023-07-12,Dye Test,43.584449,-116.175
SEW-04022,Wastewater,Victory Rd,Southeast,collector,PVC,12,2167,6.1,1988,38,88,0,0.55,65.1,False,Critical,797361,2025-07-26,Smoke Test,43.570749,-116.2
SEW-04023,Wastewater,Hill Rd,North End,collector,Vitrified Clay,24,275,14.6,1944,82,41,5,0.72,85.8,True,Low,72062,2023-07-01,Dye Test,43.657849,-116.179245
SEW-04024,Wastewater,Cloverdale Rd,West Boise,collector,Ductile Iron,18,1352,18.9,2001,25,100,0,0.5,5.0,False,Medium,588841,2025-04-05,CCTV,43.6,-116.338977
SEW-04025,Wastewater,McMillan Rd,West Boise,collector,PVC,24,1430,9.9,2001,25,85,0,0.5,42.5,False,Medium,965335,2022-10-26,Flow Monitoring,43.642523,-116.328973
SEW-04026,Wastewater,Amity Rd,Southwest,collector,PVC,18,1980,6.9,1996,30,98,0,0.6,20.6,False,High,310375,2024-11-11,Smoke Test,43.555489,-116.26779
SEW-04027,Wastewater,Curtis Rd,Southwest,lateral,Vitrified Clay,8,1705,13.6,1958,68,39,8,0.6,75.9,True,Medium,409737,2025-01-21,Smoke Test,43.588219,-116.222691
SEW-04028,Wastewater,Curtis Rd,Southwest,lateral,Ductile Iron,12,973,14.6,1973,53,72,3,0.6,54.9,False,Low,440004,2024-04-24,Smoke Test,43.58461,-116.223753
SEW-04029,Wastewater,Maple Grove Rd,Southwest,collector,PVC,18,1776,9.8,1987,39,100,0,0.6,72.7,False,Medium,735842,2024-02-07,CCTV,43.554387,-116.274683
SEW-04030,Wastewater,Joplin Rd,West Boise,trunk,PVC,24,934,7.7,2005,21,99,0,0.5,46.6,False,Medium,529888,2024-10-10,CCTV,43.639936,-116.310151
SEW-04031,Wastewater,Broadway Ave,Southeast,trunk,Vitrified Clay,36,390,9.0,1965,61,54,6,0.55,80.2,True,High,180986,2025-02-07,Manhole Inspection,43.595,-116.18902
SEW-04032,Wastewater,McMillan Rd,West Boise,collector,Ductile Iron,24,1207,24.1,2009,17,92,0,0.5,23.4,False,Low,636053,2023-03-10,Dye Test,43.644146,-116.338513
SEW-04033,Wastewater,Bogus Basin Rd,North End,lateral,Concrete,12,2356,16.9,1957,69,76,1,0.72,72.5,False,Low,990779,2023-06-23,Flow Monitoring,43.667776,-116.204264
SEW-04034,Wastewater,Broadway Ave,Downtown,trunk,Ductile Iron,42,2166,12.7,1987,39,92,2,0.78,72.5,False,Critical,1426523,2025-10-27,Flow Monitoring,43.6,-116.186269
SEW-04035,Wastewater,Vista Ave,Southeast,collector,Concrete,24,1744,12.6,1965,61,77,2,0.55,61.3,False,Low,410462,2025-05-11,Manhole Inspection,43.595,-116.2
SEW-04036,Wastewater,Orchard St,Southeast,collector,Concrete,12,2304,5.4,1969,57,77,0,0.55,22.3,False,Low,301817,2023-05-05,CCTV,43.547016,-116.2
SEW-04037,Wastewater,Curtis Rd,Southwest,lateral,Orangeburg,8,751,10.0,1959,67,62,5,0.6,49.8,True,Medium,248088,2024-11-29,Flow Monitoring,43.587611,-116.220173
SEW-04038,Wastewater,Shaw Mountain Rd,East Bench,lateral,PVC,10,2367,12.9,1983,43,91,0,0.45,50.2,False,Medium,934815,2025-06-24,Dye Test,43.621927,-116.163356
SEW-04039,Wastewater,Hill Rd,North End,collector,Concrete,15,458,7.3,1948,78,72,1,0.72,43.8,False,Medium,114481,2023-09-14,Flow Monitoring,43.66097,-116.23
SEW-04040,Wastewater,15th St,North End,lateral,Vitrified Clay,15,1096,19.5,1930,96,35,6,0.72,79.1,True,Low,461526,2023-05-03,Manhole Inspection,43.643172,-116.206834
SEW-04041,Wastewater,Curtis Rd,Southwest,lateral,Vitrified Clay,8,577,13.3,1967,59,52,5,0.6,75.3,True,Medium,56415,2024-08-12,CCTV,43.6,-116.222294
SEW-04042,Wastewater,Harrison Blvd,North End,collector,Vitrified Clay,21,1072,16.9,1931,95,43,5,0.72,94.5,True,Medium,577950,2025-06-15,CCTV,43.639252,-116.201584
SEW-04043,Wastewater,8th St,Downtown,lateral,Vitrified Clay,10,903,21.0,1943,83,47,8,0.78,90.2,True,Low,272166,2025-01-10,Manhole Inspection,43.606099,-116.19954
SEW-04044,Wastewater,Main St,Downtown,collector,Vitrified Clay,21,516,10.4,1925,101,34,3,0.78,73.7,True,Medium,247045,2023-08-30,CCTV,43.613252,-116.209499
SEW-04045,Wastewater,Broadway Ave,Downtown,trunk,Vitrified Clay,24,1309,5.8,1975,51,69,2,0.78,33.2,True,High,375094,2025-07-24,Dye Test,43.6,-116.187745
SEW-04046,Wastewater,Cloverdale Rd,West Boise,collector,Ductile Iron,12,1440,11.3,1991,35,82,4,0.5,32.6,False,Critical,283635,2025-04-16,Dye Test,43.607117,-116.338503
SEW-04047,Wastewater,Federal Way,East Bench,collector,Ductile Iron,21,438,13.1,1994,32,86,0,0.45,62.9,False,Low,229281,2024-05-20,Flow Monitoring,43.598983,-116.175
SEW-04048,Wastewater,Orchard St,Southeast,collector,Ductile Iron,21,1908,23.3,1993,33,95,0,0.55,37.8,False,Medium,1059094,2025-01-30,Manhole Inspection,43.546975,-116.2
SEW-04049,Wastewater,Victory Rd,Southeast,collector,PVC,12,1319,22.3,1977,49,76,0,0.55,72.1,False,Medium,531357,2024-06-11,Dye Test,43.568015,-116.2
SEW-04050,Wastewater,Overland Rd,Southeast,collector,Concrete,21,1582,19.8,1962,64,69,2,0.55,73.4,False,Low,328984,2025-04-23,CCTV,43.590116,-116.164615
SEW-04051,Wastewater,Warm Springs Ave,East Bench,collector,Concrete,24,597,16.1,1960,66,94,0,0.45,100.0,False,Medium,388828,2024-01-26,Manhole Inspection,43.607296,-116.175
SEW-04052,Wastewater,Orchard St,Southeast,collector,Vitrified Clay,24,897,12.6,1957,69,51,5,0.55,63.3,True,Low,589208,2024-06-13,Manhole Inspection,43.575119,-116.2
SEW-04053,Wastewater,Ten Mile Rd,West Boise,collector,PVC,12,1424,7.7,2008,18,94,0,0.5,49.4,False,Medium,696576,2025-02-09,Flow Monitoring,43.647491,-116.317326
SEW-04054,Wastewater,Orchard St,Southeast,collector,Ductile Iron,12,2371,22.0,1995,31,81,1,0.55,79.9,False,Low,298553,2024-08-24,Flow Monitoring,43.586105,-116.2
SEW-04055,Wastewater,Chinden Blvd,West Boise,collector,PVC,21,924,17.3,2022,4,98,0,0.5,18.9,False,Critical,583901,2025-02-13,Manhole Inspection,43.652464,-116.329835
SEW-04056,Wastewater,Idaho St,Downtown,lateral,Vitrified Clay,12,2268,23.1,1951,75,53,7,0.78,77.3,True,Low,231860,2022-11-25,CCTV,43.611698,-116.22
SEW-04057,Wastewater,Gowen Rd,Southeast,lateral,PVC,8,380,10.3,1990,36,96,0,0.55,62.6,False,Medium,90413,2025-01-21,Smoke Test,43.542575,-116.191775
SEW-04058,Wastewater,Amity Rd,Southwest,collector,PVC,21,1883,11.3,2019,7,100,0,0.6,12.8,False,Medium,355362,2025-06-14,Manhole Inspection,43.554423,-116.260346
SEW-04059,Wastewater,Front St,Downtown,collector,Vitrified Clay,21,1971,22.4,1926,100,31,13,0.78,100.0,True,Low,598621,2022-11-29,CCTV,43.603083,-116.189975
SEW-04060,Wastewater,Main St,Downtown,collector,Concrete,21,2467,24.5,1953,73,62,4,0.78,79.3,False,Medium,767719,2022-12-14,Flow Monitoring,43.613503,-116.199448
SEW-04061,Wastewater,Victory Rd,Southeast,collector,Concrete,12,1975,6.8,1985,41,82,0,0.55,60.8,False,Low,771140,2024-12-05,Dye Test,43.569567,-116.2
SEW-04062,Wastewater,Franklin Rd,West Boise,collector,Ductile Iron,18,680,17.7,2004,22,91,0,0.5,38.5,False,High,335579,2025-01-12,Flow Monitoring,43.605554,-116.329146
SEW-04063,Wastewater,Harrison Blvd,North End,collector,Cast Iron,24,2187,24.1,1948,78,52,7,0.72,91.0,True,Low,849307,2025-08-13,Dye Test,43.645779,-116.201822
SEW-04064,Wastewater,State St,West Boise,collector,Ductile Iron,15,384,10.4,1996,30,87,0,0.5,26.4,False,Medium,89835,2023-09-24,Dye Test,43.636072,-116.27328
SEW-04065,Wastewater,Joplin Rd,West Boise,trunk,PVC,48,319,8.3,2024,2,95,0,0.5,8.5,False,Medium,266825,2025-07-31,Dye Test,43.6,-116.308973
SEW-04066,Wastewater,Hill Rd,North End,collector,Vitrified Clay,12,259,8.0,1951,75,47,7,0.72,76.1,True,Medium,76756,2025-07-12,Flow Monitoring,43.662158,-116.211823
SEW-04067,Wastewater,McMillan Rd,West Boise,collector,PVC,12,1831,9.5,2000,26,100,0,0.5,41.1,False,Medium,455304,2023-12-13,Dye Test,43.64431,-116.313386
SEW-04068,Wastewater,8th St,Downtown,lateral,Cast Iron,15,704,20.1,1945,81,38,7,0.78,73.6,True,Medium,210438,2023-08-24,Manhole Inspection,43.604314,-116.194606
SEW-04069,Wastewater,Cole Rd,Southwest,collector,PVC,15,1780,20.6,1980,46,87,1,0.6,85.4,False,Low,382971,2023-01-16,Flow Monitoring,43.6,-116.258674
SEW-04070,Wastewater,Fort St,North End,lateral,Vitrified Clay,8,448,22.5,1934,92,46,14,0.72,84.9,True,Low,96129,2025-10-23,Flow Monitoring,43.638713,-116.23
SEW-04071,Wastewater,Fairview Ave,West Boise,trunk,PVC,24,1998,21.4,2007,19,84,0,0.5,39.6,False,Medium,1165557,2022-10-15,Flow Monitoring,43.616355,-116.260484
SEW-04072,Wastewater,8th St,Downtown,lateral,Vitrified Clay,8,1019,7.3,1959,67,42,4,0.78,46.6,True,Critical,109732,2025-11-23,Flow Monitoring,43.62388,-116.198275
SEW-04073,Wastewater,Vista Ave,Southeast,collector,Ductile Iron,24,1399,24.4,1975,51,82,0,0.55,40.8,False,Low,373562,2022-10-05,Smoke Test,43.576222,-116.2
SEW-04074,Wastewater,Capitol Blvd,Downtown,trunk,Vitrified Clay,36,1963,11.3,1925,101,34,7,0.78,74.7,True,High,1215633,2022-12-06,Dye Test,43.6,-116.199791
SEW-04075,Wastewater,Eagle Rd,West Boise,trunk,PVC,24,1772,18.7,2021,5,98,0,0.5,26.0,False,High,694356,2025-11-22,Manhole Inspection,43.607074,-116.351827
SEW-04076,Wastewater,Resseguie St,North End,lateral,Concrete,6,408,20.0,1954,72,83,0,0.72,94.9,False,Critical,143383,2023-04-15,CCTV,43.637813,-116.17
SEW-04077,Wastewater,Jefferson St,Downtown,collector,Vitrified Clay,24,296,10.3,1956,70,46,4,0.78,66.7,True,High,58545,2025-08-27,Manhole Inspection,43.613959,-116.204564
SEW-04078,Wastewater,Ustick Rd,West Boise,collector,Ductile Iron,12,2434,14.8,1993,33,80,0,0.5,20.8,False,High,534294,2022-11-18,Dye Test,43.635566,-116.313778
SEW-04079,Wastewater,Main St,Downtown,collector,Vitrified Clay,18,937,8.2,1959,67,60,6,0.78,97.3,True,Medium,183367,2025-11-27,Flow Monitoring,43.614908,-116.22
SEW-04080,Wastewater,Broadway Ave,Downtown,trunk,Concrete,36,1116,7.8,1977,49,83,0,0.78,24.6,False,Critical,603684,2023-11-06,CCTV,43.6,-116.188777
SEW-04081,Wastewater,9th St,Downtown,lateral,Vitrified Clay,48,1549,6.8,1937,89,45,11,0.78,69.6,True,High,886303,2023-12-26,CCTV,43.6,-116.199191
SEW-04082,Wastewater,Ten Mile Rd,West Boise,collector,PVC,12,1053,18.8,2013,13,93,0,0.5,25.1,False,Medium,474793,2025-06-06,Dye Test,43.653671,-116.315266
SEW-04083,Wastewater,Capitol Blvd,Downtown,trunk,Vitrified Clay,24,1385,19.3,1947,79,46,10,0.78,94.3,True,High,809808,2025-09-08,Manhole Inspection,43.6,-116.203868
SEW-04084,Wastewater,Joplin Rd,West Boise,trunk,HDPE,24,1556,21.8,2013,13,100,0,0.5,64.0,False,Medium,394680,2023-04-09,Flow Monitoring,43.604226,-116.309378
SEW-04085,Wastewater,Eagle Rd,West Boise,trunk,PVC,42,2500,10.3,1999,27,92,0,0.5,20.0,False,High,904639,2024-10-13,CCTV,43.63074,-116.351496
SEW-04086,Wastewater,Curtis Rd,Southwest,lateral,Concrete,12,1714,6.0,1964,62,73,1,0.6,56.6,False,Medium,842437,2024-10-22,Flow Monitoring,43.554253,-116.223778
SEW-04087,Wastewater,Front St,Downtown,collector,Concrete,12,809,7.5,1953,73,75,0,0.78,100.0,False,Medium,235315,2024-04-03,Dye Test,43.60481,-116.179959
SEW-04088,Wastewater,Myrtle St,Downtown,collector,Vitrified Clay,18,2392,9.4,1933,93,29,6,0.78,65.1,True,Medium,768022,2024-11-09,Flow Monitoring,43.609931,-116.22
SEW-04089,Wastewater,Warm Springs Ave,East Bench,collector,Vitrified Clay,21,1633,18.2,1938,88,36,10,0.45,70.7,True,Low,954933,2024-05-08,Manhole Inspection,43.609068,-116.175
SEW-04090,Wastewater,Overland Rd,Southeast,collector,Concrete,12,1707,11.4,1990,36,86,1,0.55,57.7,False,Medium,245031,2024-08-13,CCTV,43.58519,-116.191556
SEW-04091,Wastewater,Cole Rd,Southwest,collector,Ductile Iron,24,2455,20.6,1983,43,80,2,0.6,59.8,False,Low,654209,2025-08-30,Smoke Test,43.578315,-116.253736
SEW-04092,Wastewater,Fort St,North End,lateral,Vitrified Clay,12,1351,9.8,1925,101,30,4,0.72,84.4,True,Medium,255078,2024-07-30,CCTV,43.635934,-116.179025
SEW-04093,Wastewater,Chinden Blvd,West Boise,collector,PVC,12,794,19.3,2014,12,100,0,0.5,49.7,False,Critical,128170,2025-11-21,CCTV,43.651946,-116.301153
SEW-04094,Wastewater,Warm Springs Ave,East Bench,collector,Concrete,24,1983,11.1,1940,86,68,5,0.45,60.2,False,Medium,312950,2025-01-24,Flow Monitoring,43.610573,-116.170701
SEW-04095,Wastewater,Front St,Downtown,collector,Vitrified Clay,21,1488,13.4,1935,91,39,7,0.78,79.8,True,Medium,511460,2025-10-04,Manhole Inspection,43.60586,-116.204501
SEW-04096,Wastewater,Hill Rd,North End,collector,Cast Iron,15,2370,15.5,1956,70,59,4,0.72,77.9,True,High,1251449,2025-09-05,Dye Test,43.657347,-116.21062
SEW-04097,Wastewater,Eisenman Rd,Southeast,collector,Ductile Iron,12,2420,6.0,1991,35,79,0,0.55,15.0,False,Medium,907424,2022-12-26,Flow Monitoring,43.54,-116.170215
SEW-04098,Wastewater,Jefferson St,Downtown,collector,Cast Iron,12,2276,18.1,1931,95,14,3,0.78,82.6,True,Low,1048099,2023-08-29,Flow Monitoring,43.616961,-116.175
SEW-04099,Wastewater,Maple Grove Rd,Southwest,collector,Concrete,24,478,16.5,1966,60,85,1,0.6,61.3,False,Medium,67939,2023-09-07,Dye Test,43.6,-116.275733
SEW-04100,Wastewater,State St,West Boise,collector,PVC,12,853,19.5,2023,3,99,0,0.5,37.0,False,High,141062,2024-06-05,Flow Monitoring,43.636918,-116.316244
