segment_id,system_type,location_name,district,pipe_material,diameter_inches,length_ft,install_year,asset_age_years,condition_score,breaks_last_5yr,capacity_utilization_pct,criticality_class,estimated_replacement_cost_usd,last_inspection_date,inspection_method,lat,lon
SEW-04187,Wastewater,Parkcenter Blvd,East Bench,Vitrified Clay,48,1112,1961,65,14,7,89.1,Critical,753685,2025-07-07,Dye Test,43.606298,-116.175
SEW-04188,Wastewater,State St,West Boise,PVC,21,2390,2000,26,95,0,52.3,Low,1509714,2025-08-22,Flow Monitoring,43.637579,-116.318311
SEW-04189,Wastewater,Maple Grove Rd,Southwest,Concrete,18,1462,1959,67,51,0,65.1,Medium,773621,2025-05-06,Flow Monitoring,43.6,-116.276427
SEW-04190,Wastewater,Franklin Rd,West Boise,PVC,15,1339,2019,7,100,0,36.9,Medium,419632,2025-10-02,Manhole Inspection,43.604979,-116.329843
SEW-04191,Wastewater,Joplin Rd,West Boise,PVC,36,2470,2023,3,95,0,16.7,High,1483670,2024-02-11,Flow Monitoring,43.6,-116.307006
SEW-04192,Wastewater,Harrison Blvd,North End,Concrete,12,337,1943,83,52,1,64.2,Medium,134316,2023-08-08,CCTV,43.626,-116.201816
SEW-04193,Wastewater,Gowen Rd,Southeast,PVC,8,2487,2012,14,83,0,38.5,Medium,490338,2023-04-19,Flow Monitoring,43.543653,-116.183754
SEW-04194,Wastewater,Eastman St,North End,Vitrified Clay,10,1307,1931,95,5,9,56.5,High,580972,2023-11-20,CCTV,43.641539,-116.175575
SEW-04195,Wastewater,Amity Rd,Southwest,Ductile Iron,12,241,1992,34,72,2,19.3,Low,44561,2025-03-03,Smoke Test,43.550818,-116.246104
SEW-04196,Wastewater,Gowen Rd,Southeast,PVC,18,2139,2021,5,100,0,24.3,Medium,937919,2024-12-15,Smoke Test,43.540329,-116.17181
SEW-04197,Wastewater,Fairview Ave,West Boise,PVC,36,1281,2013,13,86,0,59.0,Critical,380588,2025-11-24,CCTV,43.614191,-116.312739
SEW-04198,Wastewater,9th St,Downtown,Concrete,8,1588,1945,81,56,3,54.7,Medium,515487,2025-05-06,Smoke Test,43.611183,-116.198388
SEW-04199,Wastewater,Fairview Ave,West Boise,HDPE,36,1709,2024,2,87,0,60.2,High,534729,2023-02-04,Smoke Test,43.617836,-116.315127
SEW-04200,Wastewater,Fairview Ave,West Boise,PVC,30,680,2021,5,85,0,40.7,Medium,167406,2024-09-07,Smoke Test,43.615777,-116.263222
GEO-0001,Geothermal,8th St,Downtown,Transite,4,357,1970,56,31,4,80.4,Low,193512,2024-09-16,Visual,43.6,-116.198773
GEO-0002,Geothermal,Jefferson St,Downtown,Transite,6,664,1965,61,19,2,53.8,Low,276233,2025-01-03,Visual,43.614184,-116.22
GEO-0003,Geothermal,Julia Davis Dr,Downtown,Steel,10,630,1992,34,58,0,91.5,High,356959,2025-05-25,Visual,43.606354,-116.22
GEO-0004,Geothermal,Front St,Downtown,Transite,10,284,1988,38,44,1,70.5,High,140067,2024-02-26,Visual,43.608204,-116.185068
GEO-0005,Geothermal,Julia Davis Dr,Downtown,Steel,12,322,2019,7,85,0,54.3,Critical,259914,2025-07-08,Pressure Test,43.604141,-116.205625
GEO-0006,Geothermal,Avenue B,East Bench,Transite,6,571,1951,75,12,2,100.0,Low,147828,2025-11-07,Pressure Test,43.58,-116.175
GEO-0007,Geothermal,6th St,Downtown,Transite,16,392,1961,65,17,2,70.9,Low,367749,2024-06-29,Ultrasonic Thickness,43.608506,-116.191451
GEO-0008,Geothermal,Myrtle St,Downtown,Steel,8,342,1986,40,68,0,75.7,Medium,176132,2024-12-27,Pressure Test,43.609926,-116.192972
GEO-0009,Geothermal,Julia Davis Dr,Downtown,Steel,12,697,2001,25,73,0,75.5,High,479314,2024-01-28,Ultrasonic Thickness,43.606978,-116.175
GEO-0010,Geothermal,Idaho St,Downtown,Transite,12,472,1983,43,37,1,60.6,Medium,198146,2024-12-27,Thermal Imaging,43.615557,-116.203062
GEO-0011,Geothermal,Capitol Blvd,Downtown,Steel,12,492,1995,31,62,1,42.2,High,339054,2024-10-11,Visual,43.6,-116.203928
GEO-0012,Geothermal,8th St,Downtown,Transite,10,702,1963,63,15,2,70.2,Low,553026,2025-10-18,Ultrasonic Thickness,43.614425,-116.197315
GEO-0013,Geothermal,Lincoln Ave,Downtown,Pre-insulated Steel,10,719,2002,24,82,0,93.1,Medium,550821,2024-06-19,Pressure Test,43.601039,-116.22
GEO-0014,Geothermal,Campus Ln,Downtown,Steel,16,172,1999,27,77,0,78.2,Low,47411,2025-05-27,Ultrasonic Thickness,43.626,-116.199902
GEO-0015,Geothermal,Julia Davis Dr,Downtown,Steel,12,607,2013,13,66,0,97.5,Critical,221368,2024-11-12,Visual,43.601635,-116.22
GEO-0016,Geothermal,Brady St,Downtown,Steel,6,280,2016,10,100,0,27.7,Medium,62852,2025-01-10,Pressure Test,43.602207,-116.183498
GEO-0017,Geothermal,University Dr,Downtown,Steel,12,729,2023,3,91,0,68.1,Medium,447391,2024-06-19,Ultrasonic Thickness,43.604762,-116.22
GEO-0018,Geothermal,Warm Springs Ave,East Bench,Transite,10,193,1958,68,19,6,62.2,High,63501,2024-10-19,Thermal Imaging,43.605022,-116.175
GEO-0019,Geothermal,Main St,Downtown,Transite,12,130,1981,45,38,1,46.9,Medium,53781,2025-05-02,Ultrasonic Thickness,43.614002,-116.195332
GEO-0020,Geothermal,Crescent Rim Dr,East Bench,Transite,8,303,1932,94,5,10,99.0,Low,150733,2025-04-29,Pressure Test,43.606153,-116.157883
GEO-0021,Geothermal,Avenue B,East Bench,Transite,8,177,1962,64,14,3,88.7,Low,130120,2025-03-31,Thermal Imaging,43.610344,-116.175
GEO-0022,Geothermal,Lincoln Ave,Downtown,Pre-insulated Steel,16,683,2020,6,77,0,54.7,Medium,606084,2025-08-04,Thermal Imaging,43.600977,-116.175
GEO-0023,Geothermal,University Dr,Downtown,Steel,8,638,1992,34,74,0,58.4,Medium,400689,2025-04-13,Thermal Imaging,43.602835,-116.200988
GEO-0024,Geothermal,Walnut St,East Bench,Transite,4,495,1935,91,5,2,63.5,Low,97445,2025-04-29,Thermal Imaging,43.607151,-116.175
GEO-0025,Geothermal,Crescent Rim Dr,East Bench,Transite,8,601,1929,97,5,3,78.1,Medium,373792,2024-07-15,Visual,43.603687,-116.154904
GEO-0026,Geothermal,Julia Davis Dr,Downtown,Steel,12,194,2024,2,97,0,51.2,Critical,100976,2025-03-10,Thermal Imaging,43.604198,-116.186117
GEO-0027,Geothermal,Bannock St,Downtown,Transite,12,233,1977,49,49,2,36.9,Medium,145912,2024-04-23,Visual,43.611005,-116.208301
GEO-0028,Geothermal,Main St,Downtown,Transite,8,119,1961,65,13,1,70.1,Medium,39900,2025-06-12,Pressure Test,43.615953,-116.22
GEO-0029,Geothermal,Myrtle St,Downtown,Steel,12,118,1989,37,64,1,65.6,Medium,97231,2024-05-08,Thermal Imaging,43.607975,-116.175
GEO-0030,Geothermal,Campus Ln,Downtown,Pre-insulated Steel,4,105,2009,17,85,0,72.5,Low,21998,2025-04-05,Ultrasonic Thickness,43.626,-116.201337
GEO-0031,Geothermal,Warm Springs Ave (W),Downtown,Transite,12,246,1954,72,10,3,88.2,High,65387,2024-05-17,Thermal Imaging,43.60594,-116.175
GEO-0032,Geothermal,Jefferson St,Downtown,Transite,16,459,1968,58,25,2,31.9,Medium,267405,2024-09-27,Pressure Test,43.618764,-116.212006
GEO-0033,Geothermal,Idaho St,Downtown,Transite,8,419,1959,67,20,6,61.1,Medium,145205,2024-01-21,Thermal Imaging,43.614457,-116.211771
GEO-0034,Geothermal,Idaho St,Downtown,Transite,8,326,1961,65,15,1,84.7,Medium,234384,2025-07-02,Visual,43.611176,-116.210336
GEO-0035,Geothermal,Warm Springs Ave,East Bench,Transite,12,195,1955,71,10,1,60.9,Critical,77337,2024-11-04,Pressure Test,43.608791,-116.171431
GEO-0036,Geothermal,Julia Davis Dr,Downtown,Steel,10,384,2013,13,80,0,78.8,Critical,87779,2024-05-16,Visual,43.60463,-116.187956
GEO-0037,Geothermal,Walnut St,East Bench,Transite,8,245,1950,76,5,2,43.3,Medium,112287,2024-02-08,Thermal Imaging,43.605929,-116.175
GEO-0038,Geothermal,8th St,Downtown,Transite,6,471,1980,46,16,1,73.2,Low,251271,2024-11-28,Visual,43.626,-116.198649
GEO-0039,Geothermal,Bannock St,Downtown,Transite,6,758,1973,53,24,1,56.4,Medium,389603,2025-04-28,Pressure Test,43.610586,-116.22
GEO-0040,Geothermal,Warm Springs Ave,East Bench,Transite,12,456,1931,95,5,7,51.4,High,341960,2025-08-10,Ultrasonic Thickness,43.608134,-116.130495
GEO-0041,Geothermal,Front St,Downtown,Transite,10,451,1957,69,17,5,100.0,Medium,335526,2024-08-05,Visual,43.608899,-116.19873
GEO-0042,Geothermal,Warm Springs Ave,East Bench,Transite,12,196,1942,84,5,5,49.0,High,169266,2025-02-15,Pressure Test,43.608885,-116.15205
GEO-0043,Geothermal,Campus Ln,Downtown,Steel,12,454,2017,9,82,0,69.9,Low,345045,2025-06-17,Thermal Imaging,43.626,-116.197778
GEO-0044,Geothermal,Crescent Rim Dr,East Bench,Transite,6,363,1925,101,5,7,97.1,Medium,72778,2024-11-05,Visual,43.606674,-116.136674
GEO-0045,Geothermal,Main St,Downtown,Transite,10,485,1973,53,27,2,100.0,Medium,407670,2024-08-09,Thermal Imaging,43.61253,-116.216682
GEO-0046,Geothermal,Lincoln Ave,Downtown,Steel,6,402,2018,8,76,0,60.8,Low,152772,2025-10-11,Thermal Imaging,43.6,-116.210273
GEO-0047,Geothermal,Crescent Rim Dr,East Bench,Transite,4,732,1965,61,28,2,60.4,Low,296545,2024-09-24,Visual,43.60688,-116.157488
GEO-0048,Geothermal,Crescent Rim Dr,East Bench,Transite,10,242,1953,73,9,4,69.2,Medium,175109,2024-05-02,Pressure Test,43.602219,-116.164665
GEO-0049,Geothermal,8th St,Downtown,Transite,12,158,1975,51,35,2,41.5,Medium,85256,2025-05-14,Ultrasonic Thickness,43.6,-116.195741
GEO-0050,Geothermal,Warm Springs Ave,East Bench,Transite,12,215,1953,73,19,3,53.3,Critical,75288,2025-05-09,Thermal Imaging,43.609706,-116.175
GEO-0051,Geothermal,Myrtle St,Downtown,Transite,12,195,1971,55,30,3,77.5,Medium,123414,2025-09-23,Ultrasonic Thickness,43.605119,-116.22
GEO-0052,Geothermal,Front St,Downtown,Transite,12,132,1972,54,30,1,57.8,Medium,62870,2025-03-03,Pressure Test,43.604484,-116.175
GEO-0053,Geothermal,University Dr,Downtown,Steel,10,292,1997,29,75,0,90.3,High,180090,2025-11-06,Pressure Test,43.601268,-116.175
GEO-0054,Geothermal,Lincoln Ave,Downtown,Steel,4,767,2017,9,72,0,73.7,Low,152400,2025-02-14,Ultrasonic Thickness,43.601124,-116.175
GEO-0055,Geothermal,8th St,Downtown,Transite,12,591,1981,45,49,2,77.4,Medium,273220,2024-05-13,Visual,43.610083,-116.1951
GEO-0056,Geothermal,Front St,Downtown,Transite,12,796,1958,68,29,1,44.9,Medium,624723,2024-04-17,Pressure Test,43.608202,-116.175
GEO-0057,Geothermal,Front St,Downtown,Transite,8,694,1984,42,38,5,100.0,Medium,355730,2024-12-25,Thermal Imaging,43.604024,-116.210446
GEO-0058,Geothermal,8th St,Downtown,Transite,4,641,1970,56,36,1,87.3,Low,187198,2024-05-27,Ultrasonic Thickness,43.6,-116.195899
GEO-0059,Geothermal,Idaho St,Downtown,Steel,8,649,1991,35,79,0,50.2,Medium,335830,2025-05-26,Pressure Test,43.611733,-116.175
GEO-0060,Geothermal,Campus Ln,Downtown,Steel,8,446,1992,34,64,0,83.6,Low,285605,2025-04-16,Thermal Imaging,43.626,-116.200066
GEO-0061,Geothermal,Main St,Downtown,Transite,12,396,1990,36,43,2,71.3,High,202627,2025-09-27,Thermal Imaging,43.616426,-116.189012
GEO-0062,Geothermal,Warm Springs Ave,East Bench,Transite,10,601,1946,80,14,9,74.2,High,318712,2025-01-23,Visual,43.608472,-116.175
GEO-0063,Geothermal,8th St,Downtown,Transite,6,546,1956,70,21,1,73.5,Low,254124,2024-08-07,Pressure Test,43.626,-116.199302
GEO-0064,Geothermal,University Dr,Downtown,Steel,8,219,2009,17,73,0,81.2,Medium,98088,2024-03-20,Visual,43.605555,-116.212606
GEO-0065,Geothermal,Campus Ln,Downtown,Steel,4,739,2019,7,97,0,83.7,Medium,390829,2025-06-14,Visual,43.6,-116.198579
GEO-0066,Geothermal,Main St,Downtown,Transite,8,295,1986,40,40,1,49.6,Medium,66131,2024-10-13,Visual,43.615808,-116.22
GEO-0067,Geothermal,Walnut St,East Bench,Transite,6,164,1941,85,22,3,61.3,Medium,77102,2025-07-02,Ultrasonic Thickness,43.604849,-116.175
GEO-0068,Geothermal,Bannock St,Downtown,Steel,8,187,1990,36,69,0,44.8,Medium,118293,2024-04-14,Thermal Imaging,43.614491,-116.22
GEO-0069,Geothermal,Capitol Mall,Downtown,Transite,10,797,1955,71,25,4,55.5,High,301448,2024-08-16,Pressure Test,43.626,-116.200433
GEO-0070,Geothermal,University Dr,Downtown,Transite,8,323,1992,34,64,2,76.5,Medium,101120,2024-07-27,Thermal Imaging,43.603153,-116.216977
GEO-0071,Geothermal,Jefferson St,Downtown,Steel,6,246,1990,36,79,0,71.1,Medium,97102,2025-11-07,Ultrasonic Thickness,43.613392,-116.181764
GEO-0072,Geothermal,Myrtle St,Downtown,Transite,10,651,1971,55,20,5,60.1,Medium,191677,2024-12-10,Ultrasonic Thickness,43.608747,-116.22
GEO-0073,Geothermal,6th St,Downtown,Transite,4,298,1983,43,50,2,48.0,Low,139045,2024-10-16,Pressure Test,43.6,-116.194621
GEO-0074,Geothermal,Capitol Mall,Downtown,Transite,16,119,1995,31,41,3,80.9,Critical,52489,2025-07-28,Visual,43.626,-116.199864
GEO-0075,Geothermal,University Dr,Downtown,Steel,10,619,2013,13,95,0,45.8,Medium,137624,2025-10-15,Visual,43.60534,-116.205632
GEO-0076,Geothermal,Avenue B,East Bench,Transite,8,800,1957,69,8,3,56.1,Low,615041,2025-05-27,Pressure Test,43.626,-116.175
GEO-0077,Geothermal,Jefferson St,Downtown,Transite,12,578,1959,67,13,1,87.3,Medium,353386,2024-09-14,Pressure Test,43.617155,-116.22
GEO-0078,Geothermal,Avenue B,East Bench,Transite,8,677,1941,85,5,3,76.4,Medium,189707,2024-04-08,Pressure Test,43.58,-116.175
GEO-0079,Geothermal,Julia Davis Dr,Downtown,Steel,10,447,1990,36,65,0,76.2,Critical,324544,2024-04-30,Thermal Imaging,43.602375,-116.175
GEO-0080,Geothermal,Brady St,Downtown,Steel,6,511,1995,31,77,0,51.7,Low,149758,2024-10-12,Thermal Imaging,43.604475,-116.18355
GEO-0081,Geothermal,Myrtle St,Downtown,Transite,12,586,1969,57,17,3,68.0,Medium,419652,2025-08-19,Thermal Imaging,43.609328,-116.22
GEO-0082,Geothermal,Front St,Downtown,Transite,8,774,1977,49,48,1,95.8,High,587864,2025-05-12,Ultrasonic Thickness,43.60519,-116.204692
GEO-0083,Geothermal,Capitol Mall,Downtown,Transite,12,152,1959,67,7,4,68.4,High,85362,2024-10-15,Thermal Imaging,43.6,-116.201135
GEO-0084,Geothermal,Crescent Rim Dr,East Bench,Transite,6,604,1957,69,13,2,100.0,Low,339757,2024-06-29,Thermal Imaging,43.601086,-116.175
GEO-0085,Geothermal,Warm Springs Ave,East Bench,Transite,16,131,1946,80,5,2,68.0,High,89685,2024-09-04,Pressure Test,43.605528,-116.166538
GEO-0086,Geothermal,Campus Ln,Downtown,Steel,6,436,2024,2,100,0,93.7,Medium,267248,2025-05-28,Ultrasonic Thickness,43.606386,-116.197349
GEO-0087,Geothermal,Brady St,Downtown,Pre-insulated Steel,8,198,2023,3,100,0,28.4,Low,137911,2024-04-07,Pressure Test,43.605433,-116.210006
GEO-0088,Geothermal,Main St,Downtown,Transite,8,549,1966,60,10,1,81.2,Medium,333501,2024-09-16,Pressure Test,43.613803,-116.199066
GEO-0089,Geothermal,Main St,Downtown,Transite,12,498,1958,68,15,1,95.8,High,285794,2025-02-22,Thermal Imaging,43.612176,-116.185666
GEO-0090,Geothermal,Crescent Rim Dr,East Bench,Transite,4,100,1960,66,9,5,70.9,Low,24786,2025-05-10,Ultrasonic Thickness,43.603625,-116.135649
GEO-0091,Geothermal,Crescent Rim Dr,East Bench,Transite,6,661,1943,83,5,3,49.8,Low,285332,2024-05-12,Ultrasonic Thickness,43.604023,-116.175
GEO-0092,Geothermal,Avenue B,East Bench,Transite,12,326,1955,71,19,2,61.7,Low,81380,2025-05-24,Visual,43.580395,-116.175
GEO-0093,Geothermal,Brady St,Downtown,Steel,6,345,1994,32,66,0,52.8,Low,210614,2025-09-17,Ultrasonic Thickness,43.605414,-116.18343
GEO-0094,Geothermal,Lincoln Ave,Downtown,Steel,4,759,2006,20,87,0,56.0,Low,385898,2024-11-17,Ultrasonic Thickness,43.604326,-116.201627
GEO-0095,Geothermal,Avenue B,East Bench,Transite,8,378,1957,69,11,2,84.4,Low,277269,2024-05-05,Pressure Test,43.597412,-116.175
GEO-0096,Geothermal,Campus Ln,Downtown,Pre-insulated Steel,12,447,2007,19,84,0,65.1,Low,354045,2025-05-20,Ultrasonic Thickness,43.6,-116.199786
GEO-0097,Geothermal,6th St,Downtown,Transite,6,654,1974,52,31,2,92.0,Medium,477544,2025-02-17,Pressure Test,43.626,-116.195859
GEO-0098,Geothermal,8th St,Downtown,Transite,4,432,1972,54,27,2,94.0,Medium,86127,2024-07-30,Pressure Test,43.601113,-116.194917
GEO-0099,Geothermal,Campus Ln,Downtown,Steel,16,701,2011,15,89,0,70.7,Medium,586625,2024-09-10,Ultrasonic Thickness,43.626,-116.197521
GEO-0100,Geothermal,Myrtle St,Downtown,Transite,12,398,1965,61,17,2,61.4,Medium,357408,2025-04-27,Ultrasonic Thickness,43.609004,-116.199366
GEO-0101,Geothermal,8th St,Downtown,Transite,6,740,1960,66,10,2,52.7,Low,345509,2025-01-10,Visual,43.621876,-116.195068
GEO-0102,Geothermal,Walnut St,East Bench,Transite,6,636,1925,101,5,4,57.6,Medium,439287,2024-07-13,Pressure Test,43.608119,-116.160822
GEO-0103,Geothermal,Campus Ln,Downtown,Steel,10,794,2003,23,80,0,70.0,Low,413812,2024-04-09,Visual,43.6,-116.201176
GEO-0104,Geothermal,Capitol Blvd,Downtown,Transite,10,167,1977,49,49,1,80.3,High,87450,2025-04-29,Pressure Test,43.603283,-116.20131
GEO-0105,Geothermal,University Dr,Downtown,Steel,8,782,1994,32,42,0,53.5,Medium,184232,2025-01-14,Ultrasonic Thickness,43.604489,-116.22
GEO-0106,Geothermal,Myrtle St,Downtown,Steel,12,740,1988,38,78,0,87.7,High,175094,2024-09-17,Ultrasonic Thickness,43.609029,-116.22
GEO-0107,Geothermal,Walnut St,East Bench,Transite,6,790,1951,75,21,4,67.2,Medium,310401,2025-06-17,Visual,43.60696,-116.175
GEO-0108,Geothermal,6th St,Downtown,Transite,6,485,1978,48,26,2,62.8,Low,146243,2024-11-01,Ultrasonic Thickness,43.626,-116.196452
GEO-0109,Geothermal,Idaho St,Downtown,Steel,10,470,1984,42,68,0,79.0,High,337499,2024-10-01,Thermal Imaging,43.615712,-116.21124
GEO-0110,Geothermal,Front St,Downtown,Transite,8,637,1967,59,16,1,32.2,Medium,491483,2024-10-19,Ultrasonic Thickness,43.607877,-116.22
GEO-0111,Geothermal,Warm Springs Ave (W),Downtown,Transite,16,218,1959,67,11,5,26.9,High,76195,2025-05-19,Ultrasonic Thickness,43.609547,-116.183598
GEO-0112,Geothermal,Main St,Downtown,Transite,12,555,1974,52,38,3,41.4,High,479434,2024-08-29,Thermal Imaging,43.612632,-116.17584
GEO-0113,Geothermal,Capitol Blvd,Downtown,Transite,16,721,1965,61,16,2,74.6,High,313372,2025-06-18,Thermal Imaging,43.6,-116.200121
GEO-0114,Geothermal,Myrtle St,Downtown,Transite,12,431,1972,54,15,2,70.1,Medium,242619,2024-10-18,Ultrasonic Thickness,43.60764,-116.192275
GEO-0115,Geothermal,University Dr,Downtown,Steel,8,355,2021,5,65,0,45.9,High,254929,2024-09-06,Thermal Imaging,43.603844,-116.175
GEO-0116,Geothermal,Brady St,Downtown,Steel,8,211,2013,13,96,0,42.7,Low,99857,2024-07-22,Visual,43.602316,-116.22
GEO-0117,Geothermal,Lincoln Ave,Downtown,Steel,10,231,2002,24,79,0,85.3,Medium,82546,2024-04-08,Ultrasonic Thickness,43.6,-116.175
GEO-0118,Geothermal,Capitol Mall,Downtown,Transite,12,562,1975,51,27,1,80.9,Critical,249974,2025-11-08,Pressure Test,43.6,-116.202207
GEO-0119,Geothermal,University Dr,Downtown,Steel,10,308,2007,19,68,1,40.6,Medium,155716,2025-02-20,Thermal Imaging,43.604421,-116.22
GEO-0120,Geothermal,Main St,Downtown,Transite,10,598,1979,47,45,3,78.5,Medium,512861,2024-03-26,Thermal Imaging,43.615275,-116.205885
GEO-0121,Geothermal,Julia Davis Dr,Downtown,Pre-insulated Steel,12,534,2020,6,85,0,70.4,Critical,324300,2024-04-13,Thermal Imaging,43.606477,-116.175
GEO-0122,Geothermal,Campus Ln,Downtown,Steel,4,724,2008,18,73,2,85.1,Medium,189596,2024-08-26,Pressure Test,43.6,-116.201254
GEO-0123,Geothermal,Front St,Downtown,Transite,10,451,1974,52,32,4,38.7,Medium,195040,2024-02-07,Pressure Test,43.605883,-116.212043
GEO-0124,Geothermal,University Dr,Downtown,Steel,10,156,2020,6,97,0,100.0,Medium,46221,2024-11-07,Thermal Imaging,43.605881,-116.175
GEO-0125,Geothermal,Main St,Downtown,Steel,12,272,1983,43,67,0,69.5,Medium,162150,2024-03-19,Thermal Imaging,43.617644,-116.22
GEO-0126,Geothermal,Warm Springs Ave,East Bench,Transite,16,762,1960,66,24,4,19.5,Critical,484628,2025-05-21,Pressure Test,43.607969,-116.168276
GEO-0127,Geothermal,Campus Ln,Downtown,Steel,6,430,2001,25,82,0,54.3,Low,316436,2025-01-25,Ultrasonic Thickness,43.626,-116.197975
GEO-0128,Geothermal,Main St,Downtown,Transite,10,593,1960,66,13,4,65.4,Medium,410453,2024-10-07,Thermal Imaging,43.61442,-116.207493
GEO-0129,Geothermal,Bannock St,Downtown,Transite,4,331,1969,57,24,2,50.0,Medium,57334,2025-07-10,Ultrasonic Thickness,43.612354,-116.17671
GEO-0130,Geothermal,Crescent Rim Dr,East Bench,Transite,6,729,1944,82,22,5,77.3,Low,281524,2024-05-01,Ultrasonic Thickness,43.602819,-116.166197
GEO-0131,Geothermal,9th St,Downtown,Transite,10,420,1956,70,17,4,50.3,Low,313108,2024-02-06,Visual,43.6,-116.196217
GEO-0132,Geothermal,6th St,Downtown,Transite,16,235,1961,65,6,4,68.2,Medium,183418,2025-06-05,Pressure Test,43.610206,-116.195978
GEO-0133,Geothermal,8th St,Downtown,Steel,8,267,1987,39,62,0,81.2,Low,185215,2025-03-25,Ultrasonic Thickness,43.626,-116.195261
GEO-0134,Geothermal,Idaho St,Downtown,Transite,10,748,1956,70,8,2,78.2,Medium,611076,2025-06-12,Pressure Test,43.613558,-116.208499
GEO-0135,Geothermal,Myrtle St,Downtown,Transite,10,236,1960,66,8,2,57.3,Medium,192870,2024-08-22,Visual,43.604087,-116.218209
GEO-0136,Geothermal,Julia Davis Dr,Downtown,Steel,12,248,2007,19,71,0,78.3,High,197485,2024-04-27,Pressure Test,43.604104,-116.175
GEO-0137,Geothermal,Main St,Downtown,Transite,8,436,1969,57,31,1,26.7,Medium,111706,2025-03-15,Visual,43.617049,-116.215143
GEO-0138,Geothermal,9th St,Downtown,Transite,6,487,1980,46,47,2,59.8,Low,327311,2024-11-25,Thermal Imaging,43.626,-116.197696
GEO-0139,Geothermal,Jefferson St,Downtown,Transite,16,166,1973,53,20,2,39.7,Low,167127,2025-03-26,Pressure Test,43.613467,-116.216446
GEO-0140,Geothermal,Brady St,Downtown,Pre-insulated Steel,6,477,2016,10,100,0,100.0,Low,272381,2025-02-17,Ultrasonic Thickness,43.603272,-116.179237
GEO-0141,Geothermal,Avenue B,East Bench,Transite,10,774,1933,93,5,2,47.3,Low,658114,2024-01-11,Pressure Test,43.587631,-116.175
GEO-0142,Geothermal,Jefferson St,Downtown,Transite,12,409,1971,55,38,2,41.3,Medium,240924,2024-06-28,Thermal Imaging,43.613457,-116.192841
GEO-0143,Geothermal,6th St,Downtown,Transite,12,441,1968,58,26,5,65.9,Low,157611,2024-09-18,Pressure Test,43.600172,-116.192108
GEO-0144,Geothermal,University Dr,Downtown,Pre-insulated Steel,12,762,2017,9,100,0,65.6,Medium,308342,2025-02-15,Ultrasonic Thickness,43.604161,-116.197105
GEO-0145,Geothermal,Idaho St,Downtown,Transite,8,363,1959,67,24,1,82.1,Medium,261964,2025-11-14,Visual,43.613779,-116.22
GEO-0146,Geothermal,University Dr,Downtown,Steel,12,366,1998,28,77,1,60.3,Medium,191307,2025-09-14,Pressure Test,43.602075,-116.175
GEO-0147,Geothermal,Warm Springs Ave (W),Downtown,Transite,16,123,1950,76,15,2,83.2,Critical,108676,2024-04-05,Ultrasonic Thickness,43.608868,-116.216308
GEO-0148,Geothermal,Myrtle St,Downtown,Steel,10,259,1995,31,75,1,67.5,Medium,101740,2025-04-13,Visual,43.608744,-116.22
GEO-0149,Geothermal,8th St,Downtown,Transite,12,660,1963,63,20,2,100.0,Low,607805,2025-05-01,Thermal Imaging,43.6,-116.195963
GEO-0150,Geothermal,Lincoln Ave,Downtown,Steel,16,148,2012,14,84,0,86.4,Medium,79191,2024-04-16,Thermal Imaging,43.602361,-116.214565
GEO-0151,Geothermal,Warm Springs Ave (W),Downtown,Transite,12,749,1940,86,5,3,69.0,Critical,256685,2025-11-07,Visual,43.608795,-116.175
GEO-0152,Geothermal,Front St,Downtown,Transite,12,454,1978,48,19,1,52.1,Medium,264896,2024-07-11,Visual,43.607349,-116.214394
GEO-0153,Geothermal,Bannock St,Downtown,Transite,4,553,1977,49,24,1,75.4,Low,160616,2025-02-09,Pressure Test,43.611318,-116.175
